word_count,char_count,tech_skill_count,soft_skill_count,years_experience,education_level,unique_tech_skills,domain_finance,domain_tech,domain_healthcare,domain_legal,domain_education,domain_engineering,domain_sales,domain_creative,domain_hr,domain_hospitality,domain_aviation,domain_agriculture,domain_automobile,domain_apparel,domain_fitness,domain_bpo,domain_consultant,domain_banking,domain_public_relations,domain_digital_media
546,4489,3,4,0,3,3,1,0,2,0,10,2,2,7,3,1,0,0,2,0,1,1,2,1,3,1
451,3904,2,5,10,2,2,3,3,6,5,3,0,5,5,11,0,1,0,1,1,1,1,2,3,2,1
207,1622,2,2,3,2,2,5,0,3,1,3,0,2,2,4,0,0,0,0,1,0,1,1,3,1,0
535,3905,2,3,0,3,2,2,0,2,1,1,0,2,2,3,14,1,0,1,1,3,0,0,0,3,1
910,7486,2,6,0,3,2,2,2,1,2,5,8,1,5,1,1,8,0,5,0,0,4,0,2,3,2
929,7814,2,8,16,2,2,12,2,2,6,3,5,5,5,6,1,2,1,2,2,1,3,6,8,1,2
592,4275,1,0,4,1,1,0,0,2,3,3,1,3,3,2,3,2,0,1,2,1,2,0,6,2,1
559,4814,2,5,0,1,2,8,2,3,2,3,1,9,3,8,1,1,1,0,3,2,2,3,1,3,3
591,5095,2,5,10,3,2,1,1,2,3,9,6,3,4,6,1,1,1,2,0,3,4,1,1,2,0
560,4526,8,4,0,3,8,1,11,0,2,2,3,3,5,3,1,0,0,0,1,0,2,5,2,2,2
685,5725,2,9,12,0,2,8,0,2,3,3,0,2,2,6,0,1,0,2,1,1,2,4,5,2,0
380,3216,1,4,15,0,1,8,2,1,3,1,2,2,1,1,0,1,1,0,0,0,1,0,5,2,0
467,3968,2,6,18,3,2,2,1,8,2,2,3,3,5,2,1,0,0,2,0,0,1,7,1,3,2
864,6785,6,4,0,3,6,3,9,2,1,4,2,3,3,4,1,1,0,3,0,1,2,2,1,2,0
549,4369,3,4,0,2,3,6,3,2,2,3,3,9,6,4,3,0,0,1,2,1,2,3,1,2,1
778,6711,3,4,0,2,3,2,4,0,2,3,1,4,3,4,1,2,0,2,1,0,3,4,2,4,0
340,2750,3,6,0,2,3,1,0,2,0,3,3,1,9,1,2,0,0,1,0,1,2,0,1,4,4
302,2334,2,2,15,1,2,2,0,0,1,3,0,3,1,1,1,0,0,1,0,1,2,0,10,3,0
494,4172,2,7,0,3,2,0,1,3,1,4,4,1,3,3,1,1,5,4,1,1,1,1,0,4,1
646,5294,2,5,40,3,2,1,0,1,3,4,3,2,3,5,1,7,0,4,1,1,1,0,1,2,1
357,2762,4,2,21,3,4,3,3,0,2,4,0,7,4,4,0,1,0,0,1,1,3,1,2,2,2
596,4602,3,4,12,3,3,9,4,1,2,2,5,6,9,4,0,0,0,1,1,1,1,4,2,1,2
506,4369,2,3,0,3,2,7,2,3,2,9,3,3,4,6,2,0,0,1,0,1,1,4,1,3,1
423,3606,2,7,17,2,2,7,0,1,3,4,0,11,4,8,1,0,0,0,1,1,3,4,12,4,0
561,4446,3,6,15,2,3,3,2,0,1,5,3,12,8,4,1,0,0,2,4,2,1,6,2,4,2
677,5579,3,6,12,3,3,0,0,2,1,12,3,0,5,4,0,2,0,2,0,0,1,2,0,2,1
311,2336,6,3,0,3,6,2,3,6,0,4,2,4,4,2,1,0,0,1,0,0,0,0,1,2,2
350,2687,3,2,0,1,3,3,0,0,0,3,0,4,2,4,1,2,0,2,1,1,2,0,1,2,0
508,4267,2,6,0,2,2,1,0,3,3,9,2,0,4,5,1,1,0,2,0,2,1,3,1,2,0
601,4799,2,6,0,1,2,2,3,1,3,4,2,9,5,6,1,0,0,2,1,1,3,4,1,4,3
866,7267,3,3,0,3,3,5,1,0,3,3,1,5,3,10,2,2,0,1,1,2,6,3,3,4,0
577,4611,2,5,0,1,2,0,0,4,3,4,2,4,5,0,1,1,0,2,3,0,2,0,4,2,0
537,4316,1,1,0,2,1,1,1,2,0,9,3,0,2,1,0,0,0,2,0,1,1,0,0,1,0
848,6951,1,4,12,3,1,3,3,12,3,5,2,2,2,6,1,1,0,2,0,6,1,3,4,2,0
266,1977,1,4,0,1,1,0,0,1,0,3,0,1,2,2,7,0,0,1,0,1,0,0,0,2,0
712,5680,2,5,11,3,2,1,1,5,2,13,2,1,4,5,1,1,0,3,0,3,0,1,1,3,1
761,6405,3,1,0,2,3,0,1,1,3,4,3,5,5,2,1,7,0,4,3,3,3,0,4,1,1
417,3670,2,3,0,1,2,0,3,1,1,3,4,2,2,3,1,0,0,1,0,0,2,2,1,1,0
543,4438,2,4,1,0,2,0,3,9,6,3,0,5,2,4,1,0,0,2,0,1,4,1,3,4,0
748,6281,2,4,20,3,2,9,1,1,4,3,5,2,3,4,1,6,1,9,0,2,2,0,6,2,1
799,6647,1,5,0,3,1,1,1,2,4,12,2,2,4,5,1,2,0,2,0,2,2,2,3,3,0
508,4249,2,5,0,3,2,3,2,6,0,3,1,7,6,3,1,0,0,2,1,3,1,1,1,4,1
518,4420,2,7,0,3,2,7,2,0,2,3,0,4,2,4,1,3,0,1,0,0,4,2,8,3,0
563,4233,4,5,0,4,4,5,2,2,0,5,3,1,0,1,0,1,0,2,2,0,1,0,3,3,0
585,4817,2,5,14,3,2,3,1,5,4,4,5,11,5,2,1,0,1,4,0,0,2,2,2,2,1
767,6344,3,9,0,0,3,3,2,1,3,3,3,4,2,3,1,1,0,0,1,1,5,4,1,3,0
501,4217,3,4,0,1,3,2,0,7,5,3,9,3,2,2,1,2,0,4,0,2,5,1,2,4,1
1165,9714,3,3,35,3,3,7,2,0,5,5,2,9,9,4,2,0,0,1,1,2,1,1,3,3,5
595,4755,2,5,0,3,2,1,0,1,2,1,6,3,9,1,1,1,0,4,1,1,0,4,2,2,1
543,4571,2,7,15,2,2,5,1,1,2,4,1,6,4,7,1,1,0,1,0,1,5,3,9,2,0
984,7713,3,4,0,2,3,1,1,3,4,8,3,4,6,4,2,3,2,3,3,2,4,0,4,3,2
602,4768,2,3,0,3,2,1,1,1,1,5,4,2,4,3,0,5,0,5,0,2,1,2,1,1,0
503,3746,1,3,15,1,1,1,2,1,2,2,0,5,3,1,1,0,0,2,0,1,2,1,4,1,1
672,5161,1,2,0,3,1,2,0,4,3,5,2,5,5,6,2,7,0,2,1,2,4,0,2,2,1
224,1807,1,0,40,1,1,0,1,3,0,5,1,0,3,1,1,1,0,2,0,0,1,0,0,1,0
573,4682,1,7,0,1,1,3,0,1,0,4,1,3,3,5,12,2,0,2,0,2,3,0,0,3,1
605,4977,1,5,15,3,1,0,1,2,0,14,2,1,4,3,0,1,0,3,0,3,0,2,1,3,1
674,5411,2,3,15,3,2,7,4,3,2,4,2,9,5,11,5,1,2,3,1,1,4,2,3,2,4
553,4690,3,5,0,1,3,3,0,1,3,3,2,1,4,2,0,0,1,1,0,0,2,3,1,5,1
497,4201,1,6,0,3,1,1,4,3,2,4,3,4,2,5,1,2,0,3,0,2,2,3,2,2,0
487,3919,2,4,0,2,2,2,0,1,1,3,0,9,3,7,1,1,0,0,3,1,3,1,1,3,1
551,4205,2,3,23,1,2,2,1,1,2,3,3,13,5,3,2,0,1,0,3,1,1,2,2,1,2
630,4749,1,1,0,3,1,0,1,2,2,3,1,3,3,1,1,3,0,1,2,0,3,1,4,1,0
619,4858,3,3,0,1,3,2,4,0,1,7,3,1,4,2,1,1,0,1,0,1,3,1,1,2,0
515,4379,2,9,0,3,2,12,2,1,3,3,3,7,5,3,1,2,0,1,2,0,3,3,4,2,1
617,4952,2,8,4,3,2,1,1,8,0,12,2,2,4,6,1,1,3,3,1,2,2,1,1,3,2
491,4110,3,3,0,2,3,1,1,6,1,4,0,1,3,2,1,1,0,1,0,1,2,0,1,1,1
665,5293,1,2,0,2,1,0,0,1,3,8,3,3,2,4,0,1,0,0,0,0,1,4,1,3,2
552,4597,2,5,0,3,2,1,2,3,4,4,2,5,5,8,2,1,0,2,0,2,2,1,2,2,2
736,5882,2,5,0,3,2,3,2,1,1,4,1,4,4,5,1,3,0,1,3,2,3,1,4,3,0
558,4527,2,4,0,3,2,6,3,7,1,4,2,10,8,4,3,0,0,2,2,1,0,2,1,1,2
1336,11145,3,9,0,3,3,4,2,9,7,5,2,2,4,7,1,1,1,2,0,4,2,3,2,4,0
405,3215,1,1,7,1,1,0,2,1,1,3,7,1,3,3,0,1,0,3,0,0,2,0,2,1,0
611,5014,3,8,0,3,3,4,3,3,3,5,4,5,7,5,1,1,0,1,0,1,2,1,2,3,1
634,5197,2,8,15,1,2,1,3,11,5,4,1,9,4,10,2,2,0,1,1,2,3,2,2,5,0
511,4320,2,8,0,3,2,2,2,1,8,2,3,9,4,5,1,0,0,0,0,1,3,0,1,5,2
164,1282,2,0,0,3,2,0,3,0,0,5,2,1,1,1,1,0,0,2,0,0,2,0,0,1,0
729,4879,2,2,3,3,2,2,0,2,1,4,3,1,7,2,1,2,1,1,0,0,1,0,0,1,0
269,2241,2,4,0,1,2,0,0,1,0,3,2,4,4,1,3,1,1,3,2,0,1,0,2,2,2
699,5878,3,6,0,2,3,3,2,4,2,4,3,3,2,5,1,3,0,3,0,3,7,2,1,4,1
373,3078,2,3,0,2,2,0,1,5,2,4,2,4,11,5,1,0,0,1,1,2,3,3,1,6,4
683,5565,4,4,0,1,4,5,5,1,6,9,3,7,3,3,1,1,0,3,1,2,1,0,5,2,0
474,4198,2,6,0,3,2,0,3,2,1,6,3,3,10,3,1,1,0,1,2,1,3,1,0,5,1
237,1896,3,2,0,1,3,0,0,1,1,2,0,4,2,2,1,0,0,0,1,3,2,0,1,2,0
1079,9104,2,4,25,3,2,4,2,0,3,5,7,4,3,6,2,5,0,5,2,1,3,4,2,2,0
265,2092,2,2,6,2,2,1,0,1,2,2,1,7,3,2,1,0,0,0,1,0,4,0,1,3,1
762,6480,3,5,0,2,3,4,1,10,3,4,4,2,4,5,2,0,0,2,1,2,4,1,4,2,1
707,5744,2,3,18,1,2,4,2,2,4,3,7,5,3,5,1,2,1,1,1,1,2,2,2,3,1
192,1488,2,1,0,1,2,1,0,1,2,4,4,1,2,1,4,1,0,1,0,1,2,0,1,1,0
437,3681,1,5,0,3,1,0,0,1,0,3,7,1,6,3,0,0,0,1,0,0,2,0,1,1,0
214,1685,2,2,0,0,2,2,0,1,1,2,1,7,5,1,1,0,0,2,1,1,3,3,1,3,5
545,4778,2,5,0,3,2,2,0,13,3,6,2,5,2,4,2,1,1,1,0,7,1,5,2,4,1
693,5806,2,6,0,3,2,1,3,3,4,6,11,2,3,3,1,3,2,5,0,2,2,2,2,3,0
210,1702,2,3,0,2,2,1,1,0,2,3,1,3,2,5,11,2,0,0,0,2,1,0,0,2,0
607,5119,2,4,0,3,2,2,0,3,5,3,4,3,3,9,1,2,0,2,0,3,2,2,2,2,0
202,1612,2,2,0,1,2,0,0,2,8,3,1,2,2,2,1,0,0,0,0,0,2,0,1,1,0
569,4414,2,4,0,1,2,3,0,1,1,4,2,3,5,5,1,0,0,3,4,2,2,1,1,2,0
1044,8957,1,6,0,2,1,5,2,4,8,7,3,4,10,8,10,0,1,4,4,2,1,2,2,7,6
337,2861,2,4,25,0,2,1,0,2,2,3,9,0,4,1,6,2,0,4,1,1,1,2,1,3,1
486,3963,1,3,0,3,1,0,2,0,0,3,6,2,5,2,0,0,0,1,10,1,2,2,0,1,0
828,6940,2,5,8,3,2,12,1,1,2,2,2,6,3,3,0,0,0,1,0,1,3,3,6,2,1
476,3524,1,0,0,1,1,1,1,3,1,5,0,2,2,4,1,1,0,5,0,1,1,0,5,1,2
537,4394,3,5,5,2,3,2,1,3,2,3,6,6,15,6,1,1,0,3,1,1,4,3,0,4,1
1170,9881,1,8,0,2,1,5,2,13,7,5,3,12,3,9,1,1,0,2,3,1,5,4,3,4,1
657,5131,4,5,6,1,4,0,3,1,1,4,3,2,2,3,1,1,0,1,0,1,1,1,3,1,1
517,4400,2,6,0,1,2,2,2,1,4,4,11,6,6,5,1,2,2,4,0,2,2,0,3,4,1
568,4841,2,6,17,2,2,4,0,3,2,3,2,7,3,8,1,2,0,0,3,1,2,1,1,3,0
599,4770,3,2,0,1,3,3,1,2,3,4,2,6,4,3,13,3,0,2,0,2,4,0,2,4,1
619,4909,2,3,0,3,2,1,0,1,1,3,5,3,4,4,1,2,0,1,7,1,2,2,0,1,0
524,4149,3,3,0,2,3,2,0,0,1,3,2,6,4,4,0,1,0,2,2,1,0,1,0,4,4
542,4573,4,1,0,3,4,11,2,0,3,4,2,5,5,6,1,1,0,0,2,1,2,1,5,1,1
197,1524,2,2,0,2,2,0,0,0,2,5,2,4,3,1,1,0,0,0,0,1,4,0,1,4,2
469,3952,2,3,0,2,2,2,1,2,1,2,3,4,3,5,8,0,0,2,1,1,2,2,1,2,0
819,6366,2,5,0,4,2,1,1,2,2,6,4,4,6,4,1,2,0,2,0,1,0,2,2,4,2
662,5127,4,3,20,2,4,3,6,1,2,3,2,3,5,3,1,1,1,0,1,1,2,1,0,2,0
793,6681,1,6,0,0,1,4,1,6,8,4,3,3,3,6,1,1,0,1,0,3,1,5,2,5,1
532,4258,2,8,0,3,2,8,2,5,4,2,5,4,3,3,0,2,0,2,0,1,1,1,5,2,0
270,2095,2,4,0,2,2,0,0,1,1,2,1,4,6,1,1,1,0,2,3,0,0,0,1,6,0
814,7192,3,8,15,3,3,12,2,2,4,4,4,3,4,5,1,1,0,0,0,2,3,5,5,4,2
325,2507,2,3,6,1,2,0,0,0,0,4,0,5,2,3,4,0,0,0,3,1,2,2,1,2,1
539,4501,3,6,25,2,3,2,1,1,1,4,7,4,4,2,1,1,0,2,0,1,1,4,1,1,1
328,2519,1,7,12,3,1,0,1,1,0,4,0,1,2,2,9,1,0,1,1,1,0,0,0,2,0
1046,8549,3,7,10,3,3,2,5,3,3,14,17,3,6,7,0,1,2,5,1,2,2,5,2,3,2
1091,9048,2,6,0,3,2,2,3,4,2,5,0,7,4,5,3,3,1,2,1,1,1,3,5,5,1
239,1963,1,5,0,3,1,0,0,0,0,3,5,1,1,1,0,5,0,3,0,1,2,1,0,2,1
773,6162,2,2,0,2,2,1,3,5,2,4,0,2,3,1,1,2,0,2,1,1,0,0,3,2,0
482,3888,2,3,25,3,2,9,0,1,1,2,0,3,2,1,1,1,0,0,1,0,1,0,5,3,1
516,4333,2,6,0,2,2,1,0,5,2,4,4,1,2,3,0,3,0,2,0,1,3,1,1,2,0
604,4677,4,4,0,2,4,2,4,2,0,8,2,3,6,3,0,0,0,2,1,2,0,3,3,1,1
714,5925,2,3,40,3,2,3,0,9,8,5,2,2,4,6,1,2,1,1,1,1,2,1,2,2,2
604,5165,1,0,0,2,1,1,1,4,0,12,3,0,4,3,0,2,0,3,0,1,1,1,1,1,3
1021,7760,3,5,4,2,3,3,5,3,3,4,4,5,4,4,1,2,0,2,2,1,2,5,6,3,1
688,5718,3,4,9,2,3,1,3,4,2,3,7,8,3,3,2,1,1,2,2,0,2,3,1,2,0
688,5174,2,6,4,3,2,15,1,2,3,5,2,1,2,2,1,0,1,1,1,2,1,0,8,1,0
502,4325,4,5,0,2,4,1,1,3,3,2,2,8,8,6,0,2,1,3,5,1,1,5,1,4,3
582,4865,4,8,0,3,4,0,5,2,3,4,5,8,2,6,1,1,0,3,2,2,6,3,1,2,0
465,3555,1,4,0,3,1,2,1,1,3,8,1,2,2,4,0,1,0,1,1,3,1,1,3,3,0
480,3937,2,1,0,3,2,3,0,0,1,10,1,1,3,3,1,3,0,1,0,1,3,0,3,1,0
458,3921,2,3,0,2,2,1,2,5,1,4,0,3,1,6,1,0,0,1,0,1,5,1,2,4,1
632,5147,5,4,10,2,5,2,5,1,2,2,1,5,7,2,1,1,0,1,2,0,1,2,1,5,5
605,5048,2,4,9,1,2,1,1,4,3,3,1,1,5,11,0,2,0,3,0,4,2,3,3,4,0
690,5762,3,3,0,1,3,2,0,0,2,2,10,3,4,3,1,2,1,2,1,0,1,0,1,2,1
944,7832,2,6,20,2,2,0,0,1,3,4,10,2,3,5,1,10,1,5,1,2,1,2,1,2,1
473,4035,1,4,0,0,1,1,3,2,1,3,4,2,4,4,1,0,0,0,1,1,2,1,0,2,0
566,4605,4,2,20,1,4,2,5,0,2,1,3,3,2,1,1,1,1,2,0,0,2,0,1,2,0
191,1461,4,3,14,0,4,0,1,0,1,1,2,3,11,1,0,0,0,1,1,0,0,0,0,3,0
696,6038,2,5,0,3,2,8,4,1,3,2,3,2,3,4,1,0,0,3,0,1,3,11,4,3,0
556,4241,4,4,5,2,4,0,2,1,1,4,2,6,8,3,1,2,0,0,2,1,1,3,0,6,8
969,7810,3,5,0,3,3,8,2,7,4,4,3,1,4,6,1,1,0,2,2,2,2,4,4,2,1
397,3118,2,3,10,0,2,2,0,1,0,4,2,4,3,7,1,1,0,1,1,1,3,1,0,4,1
509,4041,2,3,0,3,2,0,3,4,1,8,7,2,2,4,2,2,0,4,0,3,3,2,1,3,0
522,3791,2,5,4,1,2,4,0,1,2,2,0,1,2,4,1,1,0,2,0,0,2,0,5,1,0
512,4216,3,2,1,0,3,3,2,2,3,3,1,3,4,2,8,1,0,0,0,0,3,0,2,3,2
508,4367,1,5,0,3,1,1,2,7,2,4,2,1,4,2,1,7,0,2,0,1,1,0,2,1,1
598,4946,2,4,0,3,2,8,0,1,1,8,1,5,5,8,1,2,0,3,1,3,4,1,3,4,4
564,4848,3,3,3,1,3,4,0,11,6,3,0,3,2,3,1,1,0,2,1,2,3,0,3,2,1
266,2056,2,0,0,1,2,0,0,0,0,3,6,2,9,2,0,0,0,2,5,1,0,0,0,1,0
873,7197,2,4,4,3,2,11,1,1,3,4,1,3,2,3,1,0,1,1,0,0,3,3,8,1,1
390,3059,2,2,0,2,2,4,0,1,0,4,1,7,2,1,1,0,0,0,1,1,1,0,3,2,0
587,4902,2,3,0,1,2,3,1,3,4,2,1,7,2,3,1,3,0,2,2,2,5,2,10,1,1
1794,14635,3,8,37,1,3,3,1,3,8,5,11,7,5,9,7,6,1,4,5,3,4,3,6,4,1
518,4350,2,6,0,1,2,0,0,2,5,8,1,1,3,3,1,0,0,1,0,1,1,1,1,5,0
603,4568,7,3,4,1,7,1,8,3,2,5,7,2,9,3,0,2,0,4,0,1,1,2,1,1,4
465,3553,1,3,4,1,1,1,0,3,2,3,2,2,3,1,3,2,1,0,1,1,2,0,1,2,0
297,2404,2,5,0,2,2,1,1,0,1,4,3,4,5,2,1,2,0,1,4,1,2,1,0,3,1
1303,10351,6,5,22,3,6,0,6,3,3,4,4,4,6,4,1,2,0,1,0,1,3,1,2,2,1
816,6851,3,4,40,0,3,3,1,2,1,7,9,4,4,5,1,2,0,3,1,1,2,2,1,2,1
1538,12994,3,6,0,1,3,4,7,2,5,5,5,5,4,9,1,0,0,1,0,2,3,9,4,3,1
577,4607,1,3,20,3,1,2,1,2,2,12,3,7,3,5,2,1,0,2,4,0,1,1,1,2,2
604,4944,3,5,0,1,3,6,2,2,6,3,1,12,5,10,1,2,0,1,3,2,2,3,6,3,0
476,3953,1,6,0,2,1,1,1,6,3,11,2,2,4,1,0,2,0,2,0,0,2,0,0,3,1
693,5205,2,5,0,3,2,3,4,1,1,6,2,3,3,2,2,1,1,2,2,0,2,0,0,3,1
208,1723,1,3,0,0,1,2,0,4,0,1,0,3,2,2,11,2,0,1,0,2,0,0,0,2,0
579,4905,2,3,0,2,2,12,2,0,5,3,3,3,2,5,1,3,0,0,1,1,1,1,4,2,1
710,5948,2,6,11,3,2,2,1,4,2,5,3,2,10,3,3,1,0,2,1,3,3,3,0,11,3
377,3003,2,5,4,3,2,1,0,0,1,1,1,6,6,3,1,1,0,2,5,1,2,2,4,3,0
92,650,1,0,0,0,1,0,0,0,0,3,1,0,2,0,0,0,0,0,1,0,0,0,0,3,0
487,3830,3,3,0,3,3,0,3,2,0,3,6,1,4,3,0,2,0,4,0,0,1,1,0,3,0
769,6515,1,2,16,4,1,0,2,2,0,5,5,1,3,2,0,0,2,2,0,0,1,1,0,2,0
557,4180,7,1,0,3,7,0,6,2,1,4,4,1,7,2,1,1,0,1,0,1,1,1,1,2,2
650,5331,1,2,0,3,1,8,2,1,3,6,2,2,2,6,1,1,0,2,1,1,3,1,5,2,1
238,1996,2,5,0,0,2,2,1,1,1,3,3,1,2,4,0,1,1,2,0,2,1,1,0,1,1
228,1865,2,4,20,3,2,0,1,0,0,8,1,0,2,1,1,0,0,0,0,0,0,1,0,2,0
837,6987,2,1,0,3,2,1,5,8,2,5,4,4,4,5,1,0,0,2,2,1,2,2,2,1,1
708,5923,2,6,14,1,2,1,0,1,1,1,3,3,8,2,1,1,0,0,0,0,3,3,0,5,2
617,5025,2,3,3,2,2,5,0,1,2,3,3,2,1,5,2,2,1,0,1,1,2,2,2,1,0
638,5155,1,2,7,1,1,0,1,1,0,2,5,1,2,3,1,2,0,6,0,1,1,1,2,3,1
240,1810,2,2,0,0,2,2,2,4,2,1,0,1,5,1,0,0,0,1,2,0,0,1,3,3,5
577,4907,2,7,18,3,2,2,2,5,5,3,1,6,3,6,1,1,0,2,1,2,3,3,3,4,0
530,4183,2,4,16,2,2,1,4,0,2,4,3,4,3,4,0,2,0,2,0,1,2,1,1,3,0
492,3976,2,2,0,1,2,10,1,1,1,2,1,5,2,1,3,0,0,1,1,0,1,1,1,1,0
891,7292,3,8,0,2,3,3,0,4,7,3,1,3,3,14,2,2,0,2,2,2,3,2,1,3,0
1254,9340,3,1,0,3,3,2,0,9,9,6,1,1,2,5,2,0,0,1,1,1,3,0,3,5,2
540,4283,2,2,0,2,2,3,1,3,1,3,1,1,2,3,9,2,0,1,0,1,1,1,3,2,0
408,3342,2,4,10,2,2,6,0,1,2,5,3,7,10,6,1,0,0,1,6,1,3,3,3,4,4
507,4303,2,4,0,0,2,0,0,2,3,4,2,4,5,3,2,7,0,1,3,2,3,2,3,3,1
697,5064,6,2,20,3,6,0,4,1,1,1,4,2,7,4,1,0,0,1,0,0,2,3,1,3,1
621,5061,2,2,4,0,2,0,3,2,3,5,1,3,2,5,1,0,0,1,0,1,4,1,0,2,2
1055,8685,2,9,0,1,2,2,1,2,2,3,2,11,10,2,1,0,1,1,1,2,3,2,1,5,3
294,2408,4,5,15,0,4,1,7,1,1,2,4,2,4,2,1,0,0,2,0,0,1,0,0,2,0
536,4596,2,4,0,3,2,4,2,1,2,2,5,3,3,8,1,3,1,2,0,1,2,1,1,2,1
572,4375,4,2,0,2,4,1,3,0,1,4,1,2,5,3,1,1,0,1,0,1,1,0,1,2,0
661,5470,1,2,14,3,1,1,2,4,1,3,7,2,4,2,1,1,1,4,0,1,2,1,1,2,1
509,4407,2,3,5,2,2,2,2,3,4,3,1,2,2,3,2,1,0,2,0,1,3,0,4,1,0
218,1762,2,1,0,2,2,0,0,2,0,2,3,1,2,1,0,1,0,3,1,1,2,0,0,2,0
508,4168,2,4,0,3,2,4,0,2,3,5,1,3,3,4,3,0,0,2,3,2,2,4,7,4,1
262,2116,2,1,0,3,2,0,1,8,1,5,1,0,3,2,1,1,0,1,1,2,0,0,0,2,0
753,6121,1,5,0,2,1,9,2,2,2,3,1,11,4,7,2,2,0,1,0,1,1,2,3,1,0
186,1422,1,3,0,1,1,0,0,0,0,4,0,2,2,1,0,0,0,0,2,1,0,0,0,2,0
528,4427,2,5,0,3,2,0,1,3,1,3,2,1,3,1,0,2,1,2,0,1,2,3,1,11,2
414,3552,1,5,15,2,1,1,0,0,4,1,8,3,5,2,1,1,0,1,1,0,2,3,1,2,1
637,5164,3,2,0,1,3,7,0,2,6,4,3,10,2,9,1,1,0,1,1,1,3,3,6,3,1
599,5040,1,3,10,1,1,3,2,6,3,4,1,3,5,12,0,2,0,1,1,2,2,0,4,5,0
584,4316,2,3,40,2,2,0,0,2,1,10,2,3,3,3,1,1,0,1,1,1,2,1,1,2,1
753,6136,2,5,4,3,2,3,0,14,1,6,0,2,2,7,1,2,0,1,1,3,3,0,1,4,0
371,3068,2,2,0,3,2,1,1,2,1,3,10,1,3,1,1,0,1,2,0,1,3,0,0,2,1
728,5917,2,4,5,1,2,0,1,0,0,3,7,2,4,5,1,3,1,3,1,1,2,1,0,4,1
224,1718,2,4,40,1,2,1,0,1,0,1,1,3,2,2,1,0,0,0,2,1,1,0,1,3,0
769,6378,2,4,15,3,2,1,3,2,3,4,1,4,2,6,1,0,1,2,0,1,3,6,4,2,1
858,7406,2,10,10,2,2,5,2,1,4,3,6,10,13,5,1,1,0,4,1,2,4,5,2,8,4
881,6909,6,4,9,3,6,3,8,1,2,4,5,5,7,6,1,2,0,3,2,0,3,2,5,2,0
189,1529,2,1,0,1,2,0,0,1,0,4,0,1,1,1,5,0,0,0,0,1,2,0,0,4,0
543,4345,2,2,0,1,2,4,1,2,3,1,1,2,2,2,8,1,0,1,0,0,3,0,10,1,1
566,4616,2,3,0,3,2,1,0,6,2,2,0,2,3,2,7,1,0,1,1,3,3,0,1,3,0
731,5937,1,8,0,1,1,2,2,2,4,5,5,4,5,11,2,3,0,2,1,5,2,1,3,4,0
605,5089,3,6,0,2,3,8,1,1,3,2,2,1,3,4,1,1,0,1,1,0,2,1,8,3,1
931,7573,1,4,15,1,1,2,1,1,4,3,4,6,3,7,1,4,1,3,2,1,4,1,4,1,0
770,6214,2,5,5,3,2,3,0,5,2,9,2,5,1,5,7,3,0,1,2,3,4,1,3,4,2
625,5363,2,6,0,1,2,1,1,1,5,3,6,5,2,4,1,2,1,1,0,1,2,0,2,1,1
633,5007,1,3,20,2,1,3,0,2,4,3,3,3,5,4,8,3,0,3,1,1,3,1,2,4,0
597,4542,6,2,5,3,6,0,5,1,0,3,12,2,3,3,0,2,0,3,1,2,1,2,0,2,0
688,5653,2,5,0,3,2,2,2,2,1,2,3,8,10,4,1,0,0,1,2,0,2,3,6,3,2
500,4037,2,2,0,1,2,2,1,3,5,3,0,2,1,2,1,1,0,1,0,0,2,0,1,3,0
569,4671,3,5,0,1,3,7,5,1,5,3,2,6,4,9,1,1,0,2,0,1,2,4,4,2,2
522,4131,2,5,0,3,2,1,3,8,2,6,1,2,3,4,1,0,0,3,0,11,0,1,0,2,0
533,4374,2,2,8,3,2,8,0,1,2,3,2,3,3,4,0,0,0,0,1,1,3,3,4,1,0
610,5008,2,4,16,2,2,0,1,8,4,4,1,3,2,4,1,3,0,3,0,2,2,0,2,2,0
781,6592,1,6,40,0,1,6,3,3,4,3,3,4,3,13,0,1,1,1,0,3,2,2,3,2,2
507,4315,1,4,0,3,1,1,2,9,5,4,1,2,2,6,1,0,1,2,0,2,3,2,3,4,1
1169,9477,1,4,29,3,1,0,1,0,1,3,8,3,4,2,1,4,1,7,1,0,4,1,0,2,0
411,3512,1,1,18,0,1,1,0,1,1,7,10,1,2,1,1,5,0,3,2,2,2,1,1,1,0
608,4864,2,0,15,2,2,11,1,1,3,2,0,2,3,1,1,0,0,2,0,0,1,0,3,1,1
696,5535,2,3,0,3,2,10,2,1,2,5,2,4,2,5,2,2,0,2,2,1,2,0,4,2,1
336,2653,3,1,7,1,3,0,0,2,0,6,0,1,1,3,0,1,0,1,0,2,0,0,0,1,0
1222,8910,6,3,7,3,6,3,8,0,2,2,5,4,3,4,1,2,0,3,0,0,2,1,5,1,0
516,3910,1,2,0,2,1,1,1,2,0,3,5,3,3,3,11,2,0,4,1,2,2,0,1,2,1
849,6932,2,7,3,2,2,2,0,2,1,5,1,4,4,13,0,0,0,3,1,1,2,5,1,7,2
336,2682,1,1,0,2,1,0,1,0,0,3,8,1,4,3,1,7,0,3,1,1,4,0,0,2,0
214,1755,1,1,0,2,1,2,1,0,2,2,4,2,3,2,0,1,0,0,2,0,0,0,1,1,0
847,7002,1,4,0,2,1,7,2,1,3,3,4,7,3,6,1,0,0,1,1,0,3,4,8,2,1
501,4157,1,5,24,3,1,1,1,0,1,5,7,4,4,5,0,2,1,2,0,3,2,2,2,3,1
